"Your company has a corporate policy that prohibits storing a customer's credit card number in any corporate database. However, users have complained that they do NOT want to re- enter their credit card number for each transaction. Your management has decided to use client-side cookies to record the user's credit card number for 120 days. Furthermore, they also want to protect this information during transit from the web browser to the web container; so the cookie must only be transmitted over HTTPS. Which code snippet creates the ""creditCard"" cookie and adds it to the out going response to be stored on the user's web browser?","10. Cookie c = new Cookie( ""creditCard"", usersCard);
 11. c.setSecure( true);
 12. c.setAge( 10368000);
 13. response.addCookie( c);"
"Your company has a corporate policy that prohibits storing a customer's credit card number in any corporate database. However, users have complained that they do NOT want to re- enter their credit card number for each transaction. Your management has decided to use client-side cookies to record the user's credit card number for 120 days. Furthermore, they also want to protect this information during transit from the web browser to the web container; so the cookie must only be transmitted over HTTPS. Which code snippet creates the ""creditCard"" cookie and adds it to the out going response to be stored on the user's web browser?","10. Cookie c = new Cookie( ""creditCard"", usersCard);
 11. c.setHttps( true);
 12. c.setMaxAge( 10368000);
 13. response.setCookie( c);"
"Your company has a corporate policy that prohibits storing a customer's credit card number in any corporate database. However, users have complained that they do NOT want to re- enter their credit card number for each transaction. Your management has decided to use client-side cookies to record the user's credit card number for 120 days. Furthermore, they also want to protect this information during transit from the web browser to the web container; so the cookie must only be transmitted over HTTPS. Which code snippet creates the ""creditCard"" cookie and adds it to the out going response to be stored on the user's web browser?","10. Cookie c = new Cookie( ""creditCard"", usersCard);
 11. c.setSecure( true);
 12. c.setMaxAge( 10368000);
 13. response.addCookie( c);"
"Your company has a corporate policy that prohibits storing a customer's credit card number in any corporate database. However, users have complained that they do NOT want to re- enter their credit card number for each transaction. Your management has decided to use client-side cookies to record the user's credit card number for 120 days. Furthermore, they also want to protect this information during transit from the web browser to the web container; so the cookie must only be transmitted over HTTPS. Which code snippet creates the ""creditCard"" cookie and adds it to the out going response to be stored on the user's web browser?","10. Cookie c = new Cookie( ""creditCard"", usersCard);
 11. c.setHttps( true);
 12. c.setAge( 10368000);
 13. response.addCookie( c);"
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:useBean id='pageBean' type='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:useBean id='pageBean' class='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:makeBean id='pageBean' type='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:makeBean id='pageBean' class='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:useBean name='pageBean' class='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:useBean id='pageBean' type='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:useBean id='pageBean' class='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:makeBean id='pageBean' type='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:makeBean id='pageBean' class='com.example.MyBean' /&gt;
You need to create a JavaBean object that is used only within the current JSP page. It must NOT be accessible to any other page including those that this page might import. Which JSP standard action can accomplish this goal?,&lt;jsp:useBean name='pageBean' class='com.example.MyBean' /&gt;
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""com.example.Product"" /&gt;
 &lt;jsp:setProperty name=""product"" property=""*"" /&gt;"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""product"" class=""com.example.Product"" /&gt; ${product.name = param.i1}
 . ${product.price = param.i2}"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""product"" class=""com.example.Product""&gt; . &lt;jsp:setProperty name=""product"" property=""name""
 param=""i1"" /&gt;
 &lt;jsp:setProperty name=""product"" property=""price""
 . param=""i2"" /&gt;
 . &lt;/jsp:useBean&gt;"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""product"" type=""com.example.Product""&gt; . &lt;jsp:setProperty name=""product"" property=""name""
 value=""&lt;%= request.getParameter(  ""i1"" ) %&gt;"" /&gt;
 . &lt;jsp:setProperty name=""product"" property=""price"" value=""&lt;%= request.getParameter(  ""i2"" ) %&gt;"" /&gt;
 .&lt;/jsp:useBean&gt;"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""com.example.Product"" /&gt;
 &lt;jsp:setProperty name=""product"" property=""*"" /&gt;"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""product"" class=""com.example.Product"" /&gt; ${product.name = param.i1}
 . ${product.price = param.i2}"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""product"" class=""com.example.Product""&gt; . &lt;jsp:setProperty name=""product"" property=""name""
 param=""i1"" /&gt;
 &lt;jsp:setProperty name=""product"" property=""price""
 . param=""i2"" /&gt;
 . &lt;/jsp:useBean&gt;"
"Given the HTML form:&lt;br>
 1. &lt;html&gt;&lt;br>
 2. &lt;body&gt;&lt;br>
 3. &lt;form action=""submit.jsp""&gt;&lt;br>
 4. Name: &lt;input type=""text"" name=""i1""&gt;&lt;br&gt;&lt;br>
 5. Price: &lt;input type=""text"" name=""i2""&gt;&lt;br&gt;&lt;br>
 6. &lt;input type=""submit""&gt;&lt;br>
 7. &lt;/form&gt;&lt;br>
 8. &lt;/body&gt;&lt;br>
 9. &lt;/html&gt;&lt;br>
 Assume the product attribute does NOT yet exist in any scope. Which code snippet, in submit.jsp, instantiates an instance of com.example.Product that contains the results of the form submission?","&lt;jsp:useBean id=""product"" type=""com.example.Product""&gt; . &lt;jsp:setProperty name=""product"" property=""name""
 value=""&lt;%= request.getParameter(  ""i1"" ) %&gt;"" /&gt;
 . &lt;jsp:setProperty name=""product"" property=""price"" value=""&lt;%= request.getParameter(  ""i2"" ) %&gt;"" /&gt;
 .&lt;/jsp:useBean&gt;"
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?","public class MessageTag extends SimpleTagSupport
 implements VariableAttributes {
 private Map attributes = new HashMap(  );
 public void setVariableAttribute( String uri,
 String name, Object value) {
 this.attributes.put( name, value);
 }
 // more tag handler methods
 }"
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?","public class MessageTag extends SimpleTagSupport
 implements DynamicAttributes {
 private Map attributes = new HashMap(  );
 public void putAttribute( String name, Object value) { this.attributes.put( name, value);
 }
 // more tag handler methods
 }"
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?",The Simple tag model does NOT support a variable number of attributes.
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?","public class MessageTag extends SimpleTagSupport
 implements DynamicAttributes {
 private Map attributes = new HashMap(  );
 public void setDynamicAttribute( String uri, String name, Object value) {
 this.attributes.put( name, value);
 }
 // more tag handler methods
 }"
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?","public class MessageTag extends SimpleTagSupport
 implements VariableAttributes {
 private Map attributes = new HashMap(  );
 public void setVariableAttribute( String uri,
 String name, Object value) {
 this.attributes.put( name, value);
 }
 // more tag handler methods
 }"
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?","public class MessageTag extends SimpleTagSupport
 implements DynamicAttributes {
 private Map attributes = new HashMap(  );
 public void putAttribute( String name, Object value) { this.attributes.put( name, value);
 }
 // more tag handler methods
 }"
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?",The Simple tag model does NOT support a variable number of attributes.
"You are building a web application that will be used throughout the European Union; therefore, it has significant internationalization requirements. You have been tasked to create a custom tag that generates a message using the java.text.MessageFormat class. The tag will take the resourceKey attribute and a variable number of argument attributes with the format, arg&lt;N>. Here is an example use of this tag and its output: &lt;t:message resourceKey='diskFileMsg' arg0='MyDisk' arg1='1247' /> generates: The disk ""MyDisk"" contains 1247 file( s). Which Simple tag class definition accomplishes this goal of handling a variable number of tag attributes?","public class MessageTag extends SimpleTagSupport
 implements DynamicAttributes {
 private Map attributes = new HashMap(  );
 public void setDynamicAttribute( String uri, String name, Object value) {
 this.attributes.put( name, value);
 }
 // more tag handler methods
 }"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib uri=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib uri=""/acc"" prefix=""/accounting""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib name=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib library=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib uri=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib uri=""/acc"" prefix=""/accounting""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib name=""/accounting"" prefix=""acc""%&gt;"
"Consider the following &lt;taglib&gt; element, which appears in a deployment &lt;br />
 descriptor of a web application:&lt;br />
    &lt;taglib&gt;&lt;br />
     &lt;taglib-uri&gt;/accounting&lt;/taglib-uri&gt;  &lt;br />
     &lt;taglib-location&gt;/WEB-INF/tlds/SmartAccount.tld&lt;/taglib-location&gt;&lt;br />
    &lt;/taglib&gt;&lt;br />
 Which of the following correctly specifies the use of the above tag library in a JSP &lt;br />
 page? ( Select one)","&lt;%@ taglib library=""/accounting"" prefix=""acc""%&gt;"
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The receive method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The onMessage method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The readMessage method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The processMessage method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The receive method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The onMessage method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The readMessage method
What method must be implemented to receive messages in a message-driven bean ( MDB)?,The processMessage method
Which of the following are NOT advantages of asynchronous messaging architectures?,Better use of bandwidth
Which of the following are NOT advantages of asynchronous messaging architectures?,Supports load balancing
Which of the following are NOT advantages of asynchronous messaging architectures?,Provides sender with instant response
Which of the following are NOT advantages of asynchronous messaging architectures?,Scalability
Which of the following are NOT advantages of asynchronous messaging architectures?,Better use of bandwidth
Which of the following are NOT advantages of asynchronous messaging architectures?,Supports load balancing
Which of the following are NOT advantages of asynchronous messaging architectures?,Provides sender with instant response
Which of the following are NOT advantages of asynchronous messaging architectures?,Scalability
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,The home interface is no longer required.
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,"The remote interface, or the EJBObject interface, typically provides method signatures for business methods."
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,The bean class implements the EJBInterface class.
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,The bean must be defined in the XML deployment descriptor.
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,The home interface is no longer required.
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,"The remote interface, or the EJBObject interface, typically provides method signatures for business methods."
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,The bean class implements the EJBInterface class.
Which of the following is true about Enterprise JavaBeans ( EJB 3.x) objects?,The bean must be defined in the XML deployment descriptor.
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Deployer and System Administrator
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Application Assembler and Deployer
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Bean Provider and Application Assembler
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Bean Provider and EJB Container Provider
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),EJB Server Provider and EJB Container Provider
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Deployer and System Administrator
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Application Assembler and Deployer
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Bean Provider and Application Assembler
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),Bean Provider and EJB Container Provider
The ejb-jar file format is a contract between which two EJB role pairs? ( Choose two.),EJB Server Provider and EJB Container Provider
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)",Only the inteface for remote usage must be annotated.
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)",The interfaces MrB1 and MrB2 can only be used locally without changing the code.
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)",Both interfaces MrB1 and MrB2 must be annotated to make this a working stateless session bean.
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)","The interfaces MrB1 and MrB2 can be annotated differently, one with @Local and the other with @Remote."
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)",Only the inteface for remote usage must be annotated.
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)",The interfaces MrB1 and MrB2 can only be used locally without changing the code.
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)",Both interfaces MrB1 and MrB2 must be annotated to make this a working stateless session bean.
"Given:&lt;br />
 &lt;br />
 5. public interface MrB1 {&lt;br />
 6. public interface MrB2 {&lt;br />
 &lt;br />
 A java class is defined as:&lt;br />
 &lt;br />
 11. @Stateless&lt;br />
 12. public class MrBean implements MrB1,MrB2 {&lt;br />
 &lt;br />
 Which two statements are correct for making this code work as a stateless session bean, considering that this session bean is NOT defined in a deployment descriptor and the interfaces do NOT have annotations? ( Choose two.)","The interfaces MrB1 and MrB2 can be annotated differently, one with @Local and the other with @Remote."
"The deployment descriptor for a stateless session bean that uses the isCallerInRole method reads as follows:&lt;br />
 &lt;br />
 3. &lt;security-role-ref> &lt;br />
 4. &lt;role-name>manager&lt;/role-name> &lt;br />
 5. &lt;role-link>humanresources&lt;/role-link> &lt;br />
 6. &lt;security-role-ref> &lt;br />
 &lt;br />
 16. &lt;security-role> &lt;br />
 17. &lt;description> &lt;br />
 18. Is allowed to view and update all employee records.&lt;br />
 19. &lt;/description> &lt;br />
 20. &lt;role-name>humanresources&lt;/role-name> &lt;br />
 21. &lt;/security-role> &lt;br />
 &lt;br />
 Which two roles are responsible for creating this deployment descriptor? ( Choose two.)",Deployer
"The deployment descriptor for a stateless session bean that uses the isCallerInRole method reads as follows:&lt;br />
 &lt;br />
 3. &lt;security-role-ref> &lt;br />
 4. &lt;role-name>manager&lt;/role-name> &lt;br />
 5. &lt;role-link>humanresources&lt;/role-link> &lt;br />
 6. &lt;security-role-ref> &lt;br />
 &lt;br />
 16. &lt;security-role> &lt;br />
 17. &lt;description> &lt;br />
 18. Is allowed to view and update all employee records.&lt;br />
 19. &lt;/description> &lt;br />
 20. &lt;role-name>humanresources&lt;/role-name> &lt;br />
 21. &lt;/security-role> &lt;br />
 &lt;br />
 Which two roles are responsible for creating this deployment descriptor? ( Choose two.)",Bean Provider
